Название модели;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.)
ASTERDEM;FPDEMS;11;[5, 38, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61931;54.446026;0.0025583068;-0.0010869644
ASTERDEM;FPDEMS;11;[5, 39, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62097;54.465412;0.0031814033;-0.0013833788
ASTERDEM;MeanFilter;15;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.507990314137;42.457783;-0.004823515;0.0021342118
ASTERDEM;MedianFilter;15;;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61374351461882;40.34883;-0.00602336;0.0024202913
ASTERDEM;ConservativeSmoothingFilter;15;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61620084388798;54.32677;0.006094683;-0.001214553
ASTERDEM;MajorityFilter;15;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.40556203730512;43.364395;-0.00957231;-0.0017198713
ASTERDEM;OlympicFilter;15;-;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.57687451544464;42.50203;-0.004693478;0.0021052905
ASTERDEM;AdaptiveFilter;15;0.1;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.51163745532364;42.46012;-0.008085743;0.0020873651
ASTERDEM;EdgePreservingMeanFilter;15;0.1;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.2;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.5285626686728;42.480736;-0.0018381136;0.00189467
ASTERDEM;EdgePreservingMeanFilter;15;0.2;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.3;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.55998388535417;42.570126;-0.0012604633;0.0018519509
ASTERDEM;EdgePreservingMeanFilter;15;0.3;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.4;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6098630458741;43.084362;-0.0059561892;0.0023244845
ASTERDEM;EdgePreservingMeanFilter;15;0.4;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.5;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.66029251201354;44.40194;0.0017140046;0.0030602566
ASTERDEM;EdgePreservingMeanFilter;15;0.5;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.6;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.70025280348776;46.08439;0.017134838;0.0027998525
ASTERDEM;EdgePreservingMeanFilter;15;0.6;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.7;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6845831734345;48.013535;0.008920941;0.0036901368
ASTERDEM;EdgePreservingMeanFilter;15;0.7;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.8;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.71413734397274;49.55649;0.014562251;0.0027906909
ASTERDEM;EdgePreservingMeanFilter;15;0.8;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;0.9;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.70995630255348;50.852093;0.0103338575;0.0016067746
ASTERDEM;EdgePreservingMeanFilter;15;0.9;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.0;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.68134210768918;51.873432;0.0048893876;0.0019074752
ASTERDEM;EdgePreservingMeanFilter;15;1.0;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.1;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.64039389081722;52.45049;0.008746773;0.0017959918
ASTERDEM;EdgePreservingMeanFilter;15;1.1;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.2;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61241847221422;53.0075;0.0039399476;0.0017551314
ASTERDEM;EdgePreservingMeanFilter;15;1.2;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.3;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.59809751183192;53.429035;0.0057486477;-0.00031459052
ASTERDEM;EdgePreservingMeanFilter;15;1.3;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.4;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6014416940245;53.625195;0.0059604985;-0.0004884723
ASTERDEM;EdgePreservingMeanFilter;15;1.4;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.5;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.60323366251188;53.92522;0.00897523;-0.0018052128
ASTERDEM;EdgePreservingMeanFilter;15;1.5;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.6;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.60598217129882;54.001587;0.0039159893;-0.0011062373
ASTERDEM;EdgePreservingMeanFilter;15;1.6;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.7;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61074123598684;54.097065;0.0036008097;-0.0009366722
ASTERDEM;EdgePreservingMeanFilter;15;1.7;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.8;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6084277300291;54.180767;0.0024260948;-0.0007619138
ASTERDEM;EdgePreservingMeanFilter;15;1.8;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;1.9;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6096956700197;54.278893;0.0024497348;-0.00073966256
ASTERDEM;EdgePreservingMeanFilter;15;1.9;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;AdaptiveFilter;15;2.0;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61243706887157;54.284473;0.0049413964;-0.0009774221
ASTERDEM;EdgePreservingMeanFilter;15;2.0;193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61350992796113;51.36915;9.211622e-05;-0.00028489242
ASTERDEM;FPDEMS;15;[5, 2, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62001;54.360786;-0.0014432453;-0.000962404
ASTERDEM;FPDEMS;15;[5, 3, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61797;54.36312;0.0033750378;-0.00086310616
ASTERDEM;FPDEMS;15;[5, 4, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61736;54.360886;0.0012555453;-0.0008957062
ASTERDEM;FPDEMS;15;[5, 5, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61682;54.361855;-0.0054533794;-0.0007620126
ASTERDEM;FPDEMS;15;[5, 6, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61705;54.381943;-0.002096964;-0.00063321926
ASTERDEM;FPDEMS;15;[5, 7, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61876;54.40683;-0.0009365155;-0.00066352915
ASTERDEM;FPDEMS;15;[5, 8, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.618;54.38805;-0.0007156482;-0.00077812
ASTERDEM;FPDEMS;15;[5, 9, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61612;54.382393;0.0042384104;-0.0008183414
ASTERDEM;FPDEMS;15;[5, 10, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61688;54.366455;-0.0003777158;-0.00086532295
ASTERDEM;FPDEMS;15;[5, 11, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61893;54.380714;0.003426869;-0.0011295357
ASTERDEM;FPDEMS;15;[5, 12, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62347;54.369576;0.006937898;-0.00082097104
ASTERDEM;FPDEMS;15;[5, 13, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62375;54.393692;0.000370085;-0.00078472024
ASTERDEM;FPDEMS;15;[5, 14, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62416;54.40374;0.0064000716;-0.00048222704
ASTERDEM;FPDEMS;15;[5, 15, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61957;54.41638;-0.0021549661;-0.0006644682
ASTERDEM;FPDEMS;15;[5, 16, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62541;54.42145;0.003697396;-0.001236315
ASTERDEM;FPDEMS;15;[5, 17, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62585;54.433937;-0.0016109037;-0.0011557988
ASTERDEM;FPDEMS;15;[5, 18, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62334;54.448265;8.969603e-05;-0.0010466307
ASTERDEM;FPDEMS;15;[5, 19, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62383;54.45097;0.006140992;-0.0012264481
ASTERDEM;FPDEMS;15;[5, 20, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6229;54.429657;0.0011634175;-0.00084219215
ASTERDEM;FPDEMS;15;[5, 21, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62549;54.45583;0.018591026;-0.0007513764
ASTERDEM;FPDEMS;15;[5, 22, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6276;54.44744;0.008450321;-0.0010168344
ASTERDEM;FPDEMS;15;[5, 23, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62859;54.455246;0.007841084;-0.00070179766
ASTERDEM;FPDEMS;15;[5, 24, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62703;54.430023;0.0065187053;-4.8454316e-05
ASTERDEM;FPDEMS;15;[5, 25, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62674;54.448437;0.010034492;-1.0649625e-05
ASTERDEM;FPDEMS;15;[5, 26, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62804;54.439148;0.0010280103;0.0004090891
ASTERDEM;FPDEMS;15;[5, 27, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62448;54.44256;0.00354713;8.883194e-05
ASTERDEM;FPDEMS;15;[5, 28, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62134;54.449337;0.0054402347;0.00030766396
ASTERDEM;FPDEMS;15;[5, 29, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61948;54.447933;0.006018063;9.7568976e-05
ASTERDEM;FPDEMS;15;[5, 30, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6204;54.46282;0.012160976;-0.00030936862
ASTERDEM;FPDEMS;15;[5, 31, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61841;54.47934;0.015476929;-0.00032831056
ASTERDEM;FPDEMS;15;[5, 32, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.61996;54.446087;0.0042812065;-0.0004612475
ASTERDEM;FPDEMS;15;[5, 33, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62167;54.458416;0.002183099;-0.00047939076
ASTERDEM;FPDEMS;15;[5, 34, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6225;54.485123;-0.0011005857;-0.00060906465
ASTERDEM;FPDEMS;15;[5, 35, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62407;54.48277;0.0074700965;-0.00091077056
ASTERDEM;FPDEMS;15;[5, 36, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62137;54.454838;0.0053785956;-0.00076170446
ASTERDEM;FPDEMS;15;[5, 37, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.62033;54.43779;0.0036711702;-0.0009890347
ASTERDEM;FPDEMS;15;[5, 38, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6178;54.44826;0.0005877558;-0.00081967463
ASTERDEM;FPDEMS;15;[5, 39, 2];193.60776414576085;3.8161924;-1.4349697;-6.448792e-06;193.6153326811099;54.385033;0.0071022934;-0.0010132362;193.6182;54.469917;0.0024837053;-0.00088476075
SRTM30m;MeanFilter;3;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.59015286038787;0.00088530703;1.5014733e-06;-1.1395616e-11
SRTM30m;MedianFilter;3;;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.113232296838255;0.0008827679;2.5725892e-06;-1.5686254e-11
SRTM30m;ConservativeSmoothingFilter;3;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.648850162947053;0.0010912983;-1.4143085e-05;1.0268784e-11
SRTM30m;MajorityFilter;3;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.77551341117919;0.0011576174;3.4387497e-07;-2.6856383e-11
SRTM30m;OlympicFilter;3;-;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.59780631471718;0.0008910362;-5.9171214e-07;-1.5149354e-11
SRTM30m;AdaptiveFilter;3;0.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.591955166215158;0.0008855855;2.4548674e-06;-1.254916e-11
SRTM30m;EdgePreservingMeanFilter;3;0.1;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.59161721610754;0.0008859699;1.0557826e-06;-1.3707032e-11
SRTM30m;EdgePreservingMeanFilter;3;0.2;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.59407419308497;0.00088894577;2.2778484e-07;-1.1936903e-11
SRTM30m;EdgePreservingMeanFilter;3;0.3;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.598063290581504;0.0008929444;1.6392944e-06;-1.539718e-11
SRTM30m;EdgePreservingMeanFilter;3;0.4;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.598341578175294;0.00090967235;5.506556e-07;-1.56264e-11
SRTM30m;EdgePreservingMeanFilter;3;0.5;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.600469868429524;0.00092275563;-1.2496758e-06;-9.899535e-12
SRTM30m;EdgePreservingMeanFilter;3;0.6;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.601809704919557;0.00093512115;-3.029371e-06;-7.986013e-12
SRTM30m;EdgePreservingMeanFilter;3;0.7;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.607480557544275;0.00095374294;-5.8252517e-06;-6.876111e-12
SRTM30m;EdgePreservingMeanFilter;3;0.8;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
SRTM30m;AdaptiveFilter;3;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61579390455144;0.00097247754;-2.0138375e-06;-1.0669039e-11
SRTM30m;EdgePreservingMeanFilter;3;0.9;31.649548;0.6509839;0.1584519;-1.1507728e-05;31.618514994664597;0.0011985363;1.0474177e-05;-7.194063e-11;31.61617491292005;0.0009291913;-1.8935202e-06;-1.6637572e-11
